0.538782	0.340062	-0.370262	
0.527594	0.346174	-0.369957	
0.527885	0.351888	-0.375325	
0.518454	0.353868	-0.391302	
0.49606	0.344013	-0.394238	
0.499003	0.374195	-0.365628	
0.514589	0.404329	-0.344944	
0.515958	0.419008	-0.335045	
0.517515	0.413332	-0.322386	
0.503607	0.416668	-0.315777	
0.499348	0.433545	-0.316916	
0.492807	0.444479	-0.308234	
0.513887	0.455482	-0.29955	
0.537758	0.446849	-0.314739	
0.549595	0.424172	-0.300891	
0.553089	0.420904	-0.278256	
0.544665	0.427251	-0.270587	
0.525142	0.401571	-0.283322	
0.52814	0.425073	-0.285853	
0.539793	0.413029	-0.299675	
0.540339	0.412706	-0.288258	
0.522991	0.423433	-0.294486	
0.522221	0.438662	-0.304891	
0.517376	0.454733	-0.30631	
0.530605	0.437487	-0.313955	
0.512227	0.435989	-0.316614	
0.527093	0.43578	-0.32259	
0.514021	0.425602	-0.313273	
0.512513	0.403712	-0.322971	
0.510787	0.389706	-0.344035	
0.507078	0.367732	-0.387908	
0.522355	0.368272	-0.362895	
0.503437	0.343872	-0.377653	
0.491528	0.358351	-0.366413	
0.47957	0.349084	-0.386539	
0.500251	0.341625	-0.371199	
0.508599	0.359307	-0.368972	
0.521895	0.369883	-0.364262	
0.521689	0.356455	-0.372237	
0.507624	0.372811	-0.368972	
0.518029	0.364529	-0.37973	
0.515927	0.349823	-0.391274	
0.533052	0.372906	-0.365653	
0.516902	0.368728	-0.380413	
0.537946	0.380582	-0.380489	
0.529907	0.383492	-0.3695	
0.522718	0.370481	-0.364944	
0.502358	0.377218	-0.369527	
0.502135	0.341711	-0.383553	
0.500958	0.35097	-0.370487	
0.496784	0.363735	-0.355727	
0.487135	0.378101	-0.343802	
0.505405	0.384856	-0.311447	
0.517314	0.410888	-0.305143	
0.515721	0.426419	-0.311524	
0.507065	0.433157	-0.308586	
0.510379	0.43055	-0.292993	
0.498712	0.417994	-0.300106	
0.507132	0.440273	-0.295396	
0.508501	0.431545	-0.305549	
0.522275	0.428381	-0.312637	
0.54178	0.433782	-0.322663	
0.533258	0.412441	-0.333449	
0.525062	0.401364	-0.350868	
0.533325	0.376346	-0.362033	
0.535069	0.376422	-0.35497	
0.529527	0.386211	-0.352615	
0.51067	0.391252	-0.342641	
0.51067	0.420059	-0.308386	
0.528703	0.439628	-0.323526	
0.533906	0.417482	-0.323475	
0.54819	0.417548	-0.317045	
0.537396	0.429337	-0.316032	
0.548754	0.4195	-0.322134	
0.555375	0.410573	-0.325932	
0.537771	0.419235	-0.338919	
0.530878	0.429223	-0.327045	
