0.1106	0.0988244	0.0649078	-0.0130653	0.0877758	0.0885704	0.0824314	-0.20287	0.135094	-0.054673	-0.169422	0.112255	-0.0142658	0.0726358	-0.00773848	0.0208076	0.202033	-0.00651105	-0.013864	0.0126906	-0.0485583	-0.0151112	0.10939	0.0539067	-0.111007	-0.164164	0.0318564	0.0983664	-0.114303	-0.0693687	-0.105305	-0.0155692	0.452851	0.13305	0.0726722	0.00126583	0.107051	-0.0783636	0.135529	-0.200407	0.0342877	0.0567146	0.0106143	-0.0501843	-0.0212059	-0.145326	-0.149792	0.241329	-0.0306481	-0.221281	
0.105714	0.098803	0.0657182	-0.00979728	0.0902844	0.0893874	0.0824513	-0.207795	0.127754	-0.0530588	-0.171094	0.110617	-0.0134634	0.0694073	-0.00938254	0.024079	0.206125	-0.00652438	-0.0106079	0.0167498	-0.0428538	-0.0175543	0.111021	0.0538907	-0.108576	-0.163397	0.0326608	0.0967344	-0.114294	-0.0718577	-0.109426	-0.0163512	0.451188	0.134695	0.0759269	0.00532127	0.104563	-0.0791826	0.13307	-0.200427	0.0334701	0.0583654	0.00816394	-0.0510174	-0.0187701	-0.149447	-0.14653	0.238105	-0.0289946	-0.226161	
0.102461	0.0963323	0.0640795	-0.00979461	0.0887065	0.0885718	0.0841042	-0.213536	0.124496	-0.0530775	-0.170315	0.110611	-0.0110282	0.0678124	-0.011843	0.024085	0.209401	-0.00327219	-0.01225	0.0175429	-0.038782	-0.0167319	0.111836	0.0538747	-0.111861	-0.163448	0.0310161	0.0934697	-0.110203	-0.0767971	-0.108647	-0.0187666	0.447891	0.139605	0.0742836	0.0110098	0.105342	-0.0808179	0.134694	-0.197997	0.0293871	0.057567	0.00571362	-0.0518505	-0.0155179	-0.151118	-0.143268	0.240599	-0.0322397	-0.228592	
0.101227	0.0910413	0.0644922	-0.00612313	0.0882553	0.0906121	0.0828646	-0.216375	0.126531	-0.0542881	-0.170695	0.11184	-0.0130587	0.0690086	-0.013059	0.0236723	0.21225	-0.002854	-0.0126511	0.0155192	-0.0342845	-0.0204099	0.112245	0.0575605	-0.10654	-0.165453	0.0289842	0.0938774	-0.109802	-0.0771764	-0.107394	-0.0216511	0.444239	0.142454	0.0771488	0.0147048	0.102512	-0.0844894	0.133476	-0.199207	0.0273473	0.0587782	0.00612279	-0.0481641	-0.0126506	-0.152315	-0.142041	0.240975	-0.031847	-0.229014	
0.0991706	0.0865774	0.0657242	-0.00163666	0.0902277	0.0902031	0.0783491	-0.214301	0.131828	-0.0563059	-0.168606	0.113072	-0.0134494	0.0693687	-0.0150858	0.0257056	0.215095	1.9993e-05	-0.0130477	0.0159566	-0.0338638	-0.0216419	0.113471	0.0596215	-0.107741	-0.166615	0.0261419	0.0934684	-0.110222	-0.0783533	-0.107755	-0.0221028	0.443868	0.14448	0.079203	0.0167804	0.10215	-0.0840779	0.132263	-0.198774	0.0253081	0.0550817	0.00816527	-0.0485515	-0.0122257	-0.155127	-0.138363	0.241329	-0.0322811	-0.226996	
0.0967089	0.0874152	0.0632812	-6.66391e-06	0.0918056	0.0877535	0.0758798	-0.216725	0.13427	-0.0571037	-0.166934	0.110629	-0.0101698	0.0676964	-0.0158908	0.0256996	0.218351	0.00166608	-0.0138547	0.012714	-0.0322211	-0.0224643	0.115105	0.0620868	-0.108539	-0.167381	0.0212556	0.0902024	-0.111047	-0.080765	-0.110985	-0.0196873	0.444715	0.145284	0.0824792	0.0184408	0.103821	-0.0824425	0.129007	-0.195489	0.0244931	0.0534309	0.0081666	-0.0477184	-0.00976325	-0.15754	-0.135094	0.240469	-0.027403	-0.227015	
0.0954811	0.0837464	0.0604255	0.00121716	0.0905655	0.0873451	0.076283	-0.21631	0.134676	-0.0599565	-0.1657	0.111855	-0.00894176	0.0664616	-0.0162962	0.0261063	0.220389	0.00289399	-0.0150769	0.0114951	-0.0293614	-0.0228739	0.11633	0.062499	-0.108943	-0.166143	0.0192177	0.0873451	-0.110642	-0.0811637	-0.114651	-0.018471	0.445131	0.142424	0.0853391	0.0237553	0.106689	-0.08285	0.127785	-0.195076	0.0240853	0.0538346	0.00775877	-0.0473061	-0.00935173	-0.159573	-0.132236	0.239233	-0.0278164	-0.229061	
0.0917789	0.0858356	0.0583981	0.00243566	0.0892119	0.0861191	0.0750133	-0.215843	0.137517	-0.0611392	-0.167656	0.114725	-0.00931847	0.0692333	-0.019128	0.02895	0.226489	0.00659769	-0.0146477	0.00705683	-0.0248489	-0.0224793	0.117558	0.0637596	-0.112574	-0.163169	0.0204692	0.0853028	-0.111887	-0.0814851	-0.12151	-0.0165072	0.44234	0.139539	0.0882203	0.0250416	0.111265	-0.0824359	0.127398	-0.193808	0.0228638	0.0566516	0.00735361	-0.0427783	-0.0105463	-0.160714	-0.127739	0.236276	-0.0266382	-0.227878	
0.0925953	0.0874685	0.0583981	0.00243566	0.0859427	0.0836702	0.072564	-0.218293	0.141599	-0.0635885	-0.167656	0.11146	-0.00523654	0.066783	-0.019128	0.031399	0.228122	0.0123124	-0.013015	0.00542385	-0.0191344	-0.0241119	0.122456	0.064576	-0.111758	-0.161535	0.0188365	0.0812212	-0.108622	-0.0814851	-0.12396	-0.0148738	0.443973	0.13709	0.0865876	0.0299409	0.116982	-0.0816195	0.1225	-0.194625	0.0179659	0.0591009	0.00653728	-0.0444111	-0.00972993	-0.165614	-0.124474	0.232192	-0.0233723	-0.227062	
0.0918043	0.0898752	0.0575698	0.000808332	0.0836042	0.0812225	0.0701546	-0.219978	0.146512	-0.0652587	-0.166098	0.107366	-0.00363175	0.0644099	-0.0240488	0.0346764	0.229775	0.0163676	-0.0122173	0.0037442	-0.0150726	-0.0232836	0.120004	0.0629112	-0.110162	-0.164088	0.0147307	0.0755082	-0.109419	-0.0815624	-0.124851	-0.0131711	0.443097	0.136298	0.0857499	0.0331525	0.117724	-0.0808085	0.121665	-0.19548	0.0163305	0.0583205	0.00653461	-0.043628	-0.00812382	-0.167322	-0.122848	0.232278	-0.0225146	-0.23029	
